出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"1131017","11309","3013","晟銘電","電腦及週邊設備業","825693","800083","673062","3.2009179047673806","22.677108498176988","6727798","4655302","44.5190451661353","-"
"1131017","11309","3014","聯陽","半導體業","638504","658227","650290","-2.9963827068777187","-1.8124221501176399","4992599","4826487","3.4416750734022488","-"
"1131017","11309","3015","全漢","電子零組件業","1043734","1108854","1167968","-5.872729863444602","-10.63676402093208","8727256","10284267","-15.139737231637413","-"
"1131017","11309","3016","嘉晶","半導體業","350941","352334","320557","-0.3953634903245216","9.478501483355535","3132603","3210234","-2.4182349324067967","-"
"1131017","11309","3017","奇鋐","電腦及週邊設備業","6351281","6582321","5363932","-3.5100080959284727","18.407187115720333","50857226","42474247","19.73661593106053","-"
"1131017","11309","3018","隆銘綠能","其他電子業","88251","90704","21083","-2.704401128946904","318.5884361808092","552389","442320","24.884472779887865","新工案已陸續施作，故113年9月收入高於112年9月"
"1131017","11309","3019","亞光","光電業","2185365","2417407","1598569","-9.598797389103282","36.70758034216853","16730404","13001360","28.681953272580714","-"
"1131017","11309","3021","鴻名","電子零組件業","311511","376542","262356","-17.27058336121867","18.73599231578466","2645096","2211366","19.61366865548263","-"
"1131017","11309","3022","威強電","電腦及週邊設備業","578569","667651","538659","-13.34259965161439","7.409140105335657","5202625","5926746","-12.217851077134062","-"
"1131017","11309","3023","信邦","電子零組件業","2858220","2811520","2802165","1.6610232187571137","2.000417534299372","24877978","25542167","-2.600362764835106","-"
"1131017","11309","3024","憶聲","光電業","100591","133418","125238","-24.604626062450343","-19.680129034318657","1150015","1178560","-2.422023486288352","-"
"1131017","11309","3025","星通","通信網路業","89129","77764","62254","14.614731752481868","43.169916792495265","484508","400074","21.104595649804786","-"
"1131017","11309","3026","禾伸堂","電子零組件業","1108042","1096143","1206799","1.0855335480863355","-8.183384308405957","9592772","10315544","-7.006629994501502","-"
"1131017","11309","3027","盛達","通信網路業","161301","209228","148924","-22.906589940160973","8.310950551959388","1503343","1364859","10.146396074612836","-"
"1131017","11309","3028","增你強","電子通路業","3317649","3223882","3286442","2.908512160184523","0.949567952210932","27747887","24283660","14.265670825567481","-"
"1131017","11309","3029","零壹","資訊服務業","1794847","1709911","1321491","4.967276074602713","35.81984288958457","13285926","10683486","24.359464691581007","-"
"1131017","11309","3030","德律","其他電子業","557973","529815","348103","5.314685314685315","60.2896269207677","4863627","3130122","55.38138769032006","本月較去年同期增加60%，主因半導體、伺服器及車電產業需求增加 累計較去年同期增加55%，主因電腦、手機及伺服器產業需求增加"
"1131017","11309","3031","佰鴻","光電業","88028","87375","93720","0.7473533619456366","-6.0734101579172","904216","853869","5.896337728621135","-"
"1131017","11309","3032","偉訓","電子零組件業","589212","560048","706374","5.207410793360569","-16.586397574089645","5463996","6122721","-10.758696991092686","-"
"1131017","11309","3033","威健","電子通路業","9146303","7518217","6832430","21.655214261572922","33.86603302192631","64991633","52700122","23.323496290957355","-"
"1131017","11309","3034","聯詠","半導體業","8918212","9680155","9560688","-7.871185946919239","-6.71997663766457","77525232","83274873","-6.90441281129303","-"
"1131017","11309","3035","智原","半導體業","942900","979666","985066","-3.7529117066428763","-4.280525365813052","8112057","9141749","-11.263621436116875","-"
"1131017","11309","3036","文曄","電子通路業","84514548","81540021","62892944","3.6479350428423363","34.378425662503574","697554293","404822806","72.31101673654226","收購Future Electronics、半導體產業循環的基期差異、公司市佔率的提升。"
"1131017","11309","3037","欣興","電子零組件業","10837646","10823395","8758856","0.1316684829482801","23.733578905738376","85992370","78346769","9.758667903714064","-"
"1131017","11309","3038","全台","光電業","274727","298944","332760","-8.100848319417684","-17.43989662219017","2759167","3456925","-20.184354592593127","-"
"1131017","11309","3040","遠見","其他","13180","13219","14717","-0.29502988123156065","-10.44370455935313","99543","116379","-14.466527466295465","-"
"1131017","11309","3041","揚智","半導體業","140122","149410","103875","-6.216451375409946","34.89482551143201","1232788","1003406","22.860337689828444","-"
"1131017","11309","3042","晶技","電子零組件業","1299860","1204936","1111549","7.877928786259187","16.941313428377875","9344576","7814487","19.58015926061429","-"
"1131017","11309","3043","科風","其他電子業","68117","91410","108022","-25.4818947598731","-36.941548943733686","602070","1145828","-47.45546451998031","-"
"1131017","11309","3044","健鼎","電子零組件業","5859996","5939823","5558813","-1.3439289352561516","5.418117141195432","48758855","43910695","11.04095482888622","-"
"1131017","11309","3045","台灣大","通信網路業","15913075","15817811","14350565","0.6022577966066227","10.888142731662482","143222044","129748709","10.38417653928256","-"
"1131017","11309","3046","建碁","電腦及週邊設備業","564454","802890","549330","-29.69721879709549","2.7531720459468807","5772387","4386080","31.606970233101084","-"
"1131017","11309","3047","訊舟","通信網路業","613460","745373","380162","-17.697582284305977","61.36804835833145","5221299","3250808","60.6154223811434","子公司新市場出貨增加所致"
"1131017","11309","3048","益登","電子通路業","11284894","10007928","11029832","12.759544233331814","2.3124740249896827","79991449","75148434","6.44459869915586","上述已依IFRS申報合併營收"
"1131017","11309","3049","精金","光電業","146176","151652","82351","-3.610898636351647","77.50361258515379","1035144","1151895","-10.135559230659045","本期營收較去年同期增加77.50，係客戶需求增加所致。"
"1131017","11309","3050","鈺德","光電業","112195","112198","128453","-0.0026738444535553216","-12.6567694020381","943602","871513","8.2717067903749","-"
"1131017","11309","3051","力特","光電業","175256","162030","176645","8.162685922360057","-0.7863228509156783","1309491","1529854","-14.404184974513909","-"
"1131017","11309","3052","夆典","建材營造","190956","195513","274834","-2.3307913028801153","-30.519513597298733","2022860","2445260","-17.274236686487328","-"
"1131017","11309","3054","立萬利","食品工業","10983","7396","2400","48.49918875067604","357.625","81867","24810","229.9758162031439","主係因本期產品結構改變致銷售金額增加。"
"1131017","11309","3055","蔚華科","電子通路業","82493","39366","87304","109.55392978712595","-5.510629524420416","610142","1034636","-41.02834233488879","-"
"1131017","11309","3056","富華新","建材營造","46091","56841","28919","-18.912404778241058","59.379646599121685","236793","1492588","-84.13540776155241","營收減少係因無建案交屋。"
"1131017","11309","3057","喬鼎","電腦及週邊設備業","55605","40815","66853","36.23667769202499","-16.82497419711905","419371","433437","-3.2452236426516428","-"
"1131017","11309","3058","立德","電子零組件業","261239","253446","320503","3.074816726245433","-18.490934562234987","2376752","2825762","-15.889873244809719","-"
"1131017","11309","3059","華晶科","光電業","644493","618817","755975","4.149207277757398","-14.74678395449585","5185018","6757701","-23.27245612080203","-"
"1131017","11309","3060","銘異","電腦及週邊設備業","325945","308271","260113","5.733267157792981","25.309000319092085","2576948","1881260","36.97989645237766","-"
"1131017","11309","3062","建漢","通信網路業","281223","346262","474023","-18.78317574553373","-40.67313189444394","2480404","2807367","-11.646606945226612","-"
"1131017","11309","3090","日電貿","電子零組件業","1062826","1124896","953517","-5.517843427303502","11.463770441428942","8987429","7998239","12.367597417381502","-"
"1131017","11309","3092","鴻碩","電子零組件業","157562","176132","186592","-10.543228941929916","-15.558008917852856","1515881","1634971","-7.283921243863041","-"
"1131017","11309","3094","聯傑","半導體業","14524","11549","14978","25.759806043813317","-3.031112298037121","122524","183658","-33.28687016084243","-"
"1131017","11309","3130","一零四","數位雲端","214498","220797","197766","-2.8528467325190108","8.460503827756035","1879617","1759702","6.814506092508846","-"
"1131017","11309","3138","耀登","通信網路業","158081","151091","137267","4.6263510070090215","15.163149190992737","1257415","1267658","-0.8080255084573283","-"
"1131017","11309","3149","正達","光電業","229111","206819","159050","10.778506810302728","44.04966991512103","1616894","1364585","18.489797264369752","-"
"1131017","11309","3150","鈺寶-創","半導體業","29916","34942","12326","-14.383836071203708","142.70647411974687","283504","176986","60.18442136666177","本月及累計營收較去年同期增加，係因市場需求增加所致。"
"1131017","11309","3164","景岳","生技醫療業","25123","29379","21954","-14.486538003335715","14.434727156782364","294422","242187","21.5680445275758","-"
"1131017","11309","3167","大量","電機機械","276382","226345","120769","22.106518809781527","128.85177487600293","1610308","820601","96.23519834852748","主係因客戶需求量增加所致"
"1131017","11309","3168","眾福科","光電業","326163","287825","341256","13.319899244332493","-4.422779379703214","2623465","3135281","-16.324406010178993","-"
"1131017","11309","3189","景碩","半導體業","2646537","2858462","1978409","-7.4139519783715855","33.770974555817325","22491986","19342724","16.281377948628126","-"
"1131017","11309","3209","全科","電子通路業","3031863","5228233","3381340","-42.00979566136398","-10.335458723464662","35833607","43078087","-16.817088465418625","-"
"1131017","11309","3229","晟鈦","電子零組件業","65115","75927","75885","-14.239993678138212","-14.19252816762206","675792","704597","-4.088152518389945","-"
"1131017","11309","3231","緯創","電腦及週邊設備業","96903570","89820629","77882364","7.8856506337759","24.42299517256564","752074020","637046202","18.056432585089016","-"
"1131017","11309","3257","虹冠電","半導體業","70016","71027","102684","-1.4234023681135344","-31.814109306221027","664874","795120","-16.380672099808834","-"
"1131017","11309","3266","昇陽","建材營造","432539","43901","293449","885.2600168561081","47.39835542121459","1862370","2596192","-28.265320900765428","-"
"1131017","11309","3296","勝德","電子零組件業","127565","137318","143140","-7.102492025808707","-10.880955707698757","1170628","1098250","6.590302754381971","-"
"1131017","11309","3305","昇貿","其他電子業","764281","775948","545200","-1.5035801368132917","40.18360234776229","5851381","4650097","25.833525623228933","-"
"1131017","11309","3308","聯德","電子零組件業","528","481","20892","9.771309771309772","-97.47271682940838","66186","484210","-86.3311373164536","客戶暫停拉貨"
"1131017","11309","3311","閎暉","通信網路業","224747","214164","200073","4.941540128126109","12.332498637997132","1775207","1540696","15.221107862939865","-"
"1131017","11309","3312","弘憶股","電子通路業","1544313","1634558","1508579","-5.521064410072937","2.3687191721480945","13324986","11212572","18.8396917317454","-"
"1131017","11309","3321","同泰","電子零組件業","165969","175658","136725","-5.515831900625078","21.38891936368623","1477064","1163829","26.91417725456231","-"
"1131017","11309","3338","泰碩","電子零組件業","294746","312635","369227","-5.722008092504038","-20.17214342396412","2802166","2727058","2.7541768455236375","-"
"1131017","11309","3346","麗清","汽車工業","861323","796090","883125","8.194174025549875","-2.4687331917905166","6758136","5870659","15.117161463474543","-"
"1131017","11309","3356","奇偶","光電業","89317","79456","103058","12.410642368103101","-13.33326864484077","876444","928330","-5.589176262751392","-"
"1131017","11309","3376","新日興","電子零組件業","1214558","1252441","940171","-3.024733300810178","29.18479723369472","10037320","7075493","41.86036223906942","-"
"1131017","11309","3380","明泰","通信網路業","1909565","1505533","2357028","26.836475852737866","-18.98420383635663","15815637","21476066","-26.35691750993874","-"
"1131017","11309","3406","玉晶光","光電業","2586457","2640943","3462646","-2.063126693760524","-25.304030501529756","17727055","14840189","19.453027181796674","-"
"1131017","11309","3413","京鼎","半導體業","1616439","1613387","1043805","0.18916726117168417","54.86024688519407","11655078","9671457","20.510053449030483","客戶需求增加"
"1131017","11309","3416","融程電","電腦及週邊設備業","206362","293002","217404","-29.569764028914477","-5.079023385034314","2224165","1993568","11.567049631615275","自113年度起新增合併子公司 TL Electronic GmbH"
"1131017","11309","3419","譁裕","通信網路業","123960","97021","164964","27.766153719297883","-24.856332290681603","1083197","1084886","-0.15568456040542508","-"
"1131017","11309","3432","台端","電子零組件業","3987","6649","1298","-40.03609565348172","207.16486902927582","31959","13528","136.24334713187463","主係因增加新產品出貨所致"
"1131017","11309","3437","榮創","光電業","135096","196230","191538","-31.154257758752486","-29.467781850076747","1552585","1490623","4.156785451452178","-"
"1131017","11309","3443","創意","半導體業","1763514","1944750","2324969","-9.319244118781334","-24.148924136192782","19021549","19925918","-4.538656638053012","-"
"1131017","11309","3447","展達","通信網路業","317504","259414","176898","22.392777567903043","79.48422254632614","1698141","2422371","-29.89756730079744","本月營收增加,主係客戶需求增加所致。"
"1131017","11309","3450","聯鈞","半導體業","797761","658197","489071","21.203986040653483","63.11762504830587","5091111","3960883","28.534748438668853","因本期客戶需求增加，致使營收增加。"
"1131017","11309","3454","晶睿","光電業","655568","665824","569328","-1.5403469986062384","15.147682882275245","5156562","7302489","-29.386240773522562","-"
"1131017","11309","3481","群創","光電業","19121611","18480104","19913527","3.471338689435947","-3.976774179681982","162608469","158336334","2.698139392314085","-"
"1131017","11309","3494","誠研","電腦及週邊設備業","93082","91272","61969","1.9830835305460601","50.20736174538882","696033","516082","34.86868365879841","113Q3為產業之旺季，銷售訂單較去年同期有逐步增加"
"1131017","11309","3501","維熹","電子零組件業","449321","550862","449367","-18.433110288965295","-0.010236621736798653","4542026","4024905","12.848029953502008","-"
"1131017","11309","3504","揚明光","光電業","236830","213455","248164","10.950785879927853","-4.567141084121791","1892030","2293320","-17.498212198908135","-"
"1131017","11309","3515","華擎","電腦及週邊設備業","2042426","2230561","1973763","-8.434425241004393","3.478786460177843","16443674","13383891","22.861684991307833","“本年累計營業收入淨額”採年平均匯率計算,“本月營業收入淨額”採該月平均匯率計算,故累計營收淨額與各月營收淨額加總會有差異"
"1131017","11309","3518","柏騰","其他電子業","27063","29288","28228","-7.596968041518711","-4.127107836191016","281063","293264","-4.160415189044683","-"
"1131017","11309","3528","安馳","電子通路業","450025","464139","491643","-3.040899385744357","-8.465085438010915","3946210","5137986","-23.195392124462774","-"
"1131017","11309","3530","晶相光","半導體業","208190","185148","166523","12.445178991941582","25.02176876467515","1343329","1224510","9.703391560705915","-"
"1131017","11309","3532","台勝科","半導體業","1021364","1007680","1247826","1.3579707843759923","-18.148523912789123","9304542","11030043","-15.643647082790158","-"
"1131017","11309","3533","嘉澤","電子零組件業","2777008","2723904","2209208","1.9495547567021452","25.701518372194922","21817424","17932157","21.666478829066687","-"
"1131017","11309","3535","晶彩科","光電業","2078","39441","36923","-94.73137090844553","-94.37207160848251","593308","410526","44.52385476193956","本公司以銷售機台為主，113年9月出售機台較去年同期少，但113年累計出售機台較去年同期增加，此為產業特性，尚屬正常。"
"1131017","11309","3543","州巧","光電業","262441","274945","282870","-4.547818654640019","-7.222045462579984","2401235","2411728","-0.4350822314954257","-"
"1131017","11309","3545","敦泰","半導體業","1420436","1181938","1263954","20.178554205042904","12.38035561420748","10350922","9936037","4.175558122418425","-"
"1131017","11309","3550","聯穎","電子零組件業","273887","278129","317121","-1.5251915478069529","-13.633281933394509","2466683","2781814","-11.328255591495333","-"
"1131017","11309","3557","嘉威","居家生活","343772","456024","408338","-24.615371120818203","-15.811900925213916","4484666","3525616","27.202338541690303","-"
"1131017","11309","3563","牧德","光電業","128915","106532","107483","21.010588367814364","19.93989747215839","925879","1524830","-39.27985414767548","-"
"1131017","11309","3576","聯合再生","光電業","427365","462520","831767","-7.600752399896221","-48.61962544799204","4194890","10269749","-59.15294521803795","太陽能市場需求減緩，導致本年累計營收較去年累計減少。"
"1131017","11309","3583","辛耘","半導體業","866210","880282","622528","-1.5985786373003197","39.14394211987252","7117692","4972613","43.13786333261808","-"
"1131017","11309","3588","通嘉","半導體業","140750","149374","118396","-5.773427771901402","18.880705429237473","1118481","813200","37.54070339399902","-"
"1131017","11309","3591","艾笛森","光電業","231507","226249","181411","2.3239881723234137","27.614642992982784","1883338","1459396","29.049140877458893","-"
"1131017","11309","3592","瑞鼎","半導體業","2097378","2034277","1672486","3.1018882875832543","25.40481654256","18688096","13430738","39.14422275231637","-"
"1131017","11309","3593","力銘","電子零組件業","78313","72090","96957","8.632265224025524","-19.229142815887457","622406","650457","-4.312506437781437","-"
"1131017","11309","3596","智易","通信網路業","4060581","4016365","4852577","1.1008959594060799","-16.321142353846213","36880350","37030901","-0.40655505519565943","-"
"1131017","11309","3605","宏致","電子零組件業","925757","882091","724331","4.950282907319086","27.808557137551755","7086499","6318090","12.162045808147715","-"
"1131017","11309","3607","谷崧","電子零組件業","270302","288114","219560","-6.182275071673018","23.1107669885225","2222726","1943384","14.373999168460788","-"
"1131017","11309","3617","碩天","其他電子業","931443","1327602","888449","-29.840193069911013","4.839219808902931","9272298","8900213","4.180630283792085","-"
"1131017","11309","3622","洋華","光電業","127930","214586","178077","-40.38287679531749","-28.160290211537706","1295329","1214063","6.693721824979429","-"
"1131017","11309","3645","達邁","電子零組件業","192529","207295","165101","-7.123181938782894","16.612861218284564","1673779","1239768","35.007436875286345","-"
"1131017","11309","3652","精聯","電腦及週邊設備業","208713","194490","205684","7.312972389325929","1.472647361972735","1817617","1691524","7.454402065829394","-"
"1131017","11309","3653","健策","電子零組件業","1204437","1202840","1028774","0.13276911309899903","17.074984398905883","9858487","8939945","10.274582226177007","-"
"1131017","11309","3661","世芯-KY","半導體業","5301492","4669028","2902891","13.545945751449766","82.6280077343586","38904332","21248697","83.09043608650451","本月營收較去年同期增加，係因量產產品增加所致。"
"1131017","11309","3665","貿聯-KY","其他電子業","4589632","4558801","4304914","0.6762962454382194","6.613790658768096","39614911","38785437","2.138622287535396","-"
"1131017","11309","3669","圓展","通信網路業","215314","243420","213905","-11.546298578588448","0.6587036301161731","2048456","1912591","7.103714280784549","-"
"1131017","11309","3673","TPK-KY","光電業","5660416","6791232","5598402","-16.651117205243466","1.1077089498038906","53029891","51606110","2.758938815578233","-"
"1131017","11309","3679","新至陞","電子零組件業","376811","378908","311739","-0.5534324954870311","20.873872053224012","3017723","2495987","20.90299348514235","-"
"1131017","11309","3686","達能","半導體業","5353","4192","5192","27.6956106870229","3.100924499229584","60995","22328","173.17717663919743","本期營收與去年同期差異，主要係本期電子零組件材料交易量較去年同期多所致"
"1131017","11309","3694","海華","通信網路業","837574","831656","827864","0.7115922929672845","1.1728979639167787","6983884","7278805","-4.051777729998262","-"
"1131017","11309","3701","大眾控","電腦及週邊設備業","1079979","1110730","1172977","-2.7685396090859165","-7.928373702127152","10135684","10030616","1.0474730564902495","-"
"1131017","11309","3702","大聯大","電子通路業","105674770","84847757","70923189","24.546333027990357","48.998897948596195","648945431","488797566","32.76363798423661","-"
"1131017","11309","3703","欣陸","建材營造","2566797","2550226","3098964","0.6497855484180618","-17.172416330102575","23034942","22563298","2.090314988526943","-"
"1131017","11309","3704","合勤控","通信網路業","2238479","1872510","2386258","19.544301499057415","-6.1929179493583675","18468853","22951124","-19.529636108453772","-"
"1131017","11309","3705","永信","生技醫療業","612214","747723","543489","-18.12288775388747","12.645150131833395","5876228","5083572","15.592500706196352","-"
"1131017","11309","3706","神達","電腦及週邊設備業","5265408","5076771","3966486","3.715688574489572","32.74742429445106","37911453","27683536","36.945847524680374","-"
"1131017","11309","3708","上緯投控","綠能環保","661836","805757","686591","-17.86158854344424","-3.6054943918577433","5769427","5339522","8.051376134418025","-"
"1131017","11309","3711","日月光投控","半導體業","55579391","52929761","53534708","5.005936074413787","3.8193595825721136","433146024","421333270","2.803660389790723","-"
"1131017","11309","3712","永崴投控","電腦及週邊設備業","1762220","1960636","1714256","-10.119981475398799","2.7979484977739615","15097504","10263737","47.09558516552012","-"
"1131017","11309","3714","富采","光電業","2038647","2360264","2126208","-13.62631468344219","-4.1181765847932095","18880636","16731395","12.845557707531261","-"
"1131017","11309","3715","定穎投控","電子零組件業","1589090","1620419","1502664","-1.9333888333819833","5.751518636235379","13149698","11565460","13.69801114698421","-"
"1131017","11309","3716","中化控股","生技醫療業","748876","0","0","","","748876","0","","9月整體營收比去年同期增加5.01%"
"1131017","11309","4104","佳醫","生技醫療業","741238","669182","705001","10.767773191747537","5.139992709230199","6261055","6048447","3.5150841199402096","-"
"1131017","11309","4106","雃博","生技醫療業","168150","180647","193580","-6.917911728398479","-13.136687674346524","1772985","1968244","-9.9204671778499","-"
"1131017","11309","4108","懷特","生技醫療業","15687","10474","16951","49.77086118006492","-7.456787210194089","116532","115100","1.2441355343179843","-"
"1131017","11309","4119","旭富","生技醫療業","132340","150442","94102","-12.032544103375388","40.634630507321845","1121889","912743","22.914007557439497","-"
"1131017","11309","4133","亞諾法","生技醫療業","27464","33086","29550","-16.992081242821737","-7.05922165820643","267213","288076","-7.242186089781863","-"
"1131017","11309","4137","麗豐-KY","生技醫療業","374340","329466","533824","13.620221813479995","-29.8757642968469","3039292","3305577","-8.055628412225763","-"
"1131017","11309","4142","國光生","生技醫療業","340997","186131","237281","83.2026905781412","43.71020014244714","1011920","1225604","-17.434995316594918","營收較去年同期增加主因為國內流感疫苗出貨所致"
"1131017","11309","4148","全宇生技-KY","生技醫療業","260314","282817","200711","-7.956735274046468","29.69593096541794","1759884","2256088","-21.994000234033425","-"
"1131017","11309","4155","訊映","生技醫療業","178073","131976","87279","34.92832030066073","104.02731470342236","1246188","916120","36.02890451032616","113年09月營收較112年09月增加，係因北非客戶銷售成長所致。"
"1131017","11309","4164","承業醫","生技醫療業","483895","256536","266943","88.62654754108586","81.27278108060523","2579118","2424128","6.393639279774005","主係因本月有驗收大型儀器設備，而去年同期並無驗收大型儀器設備，故使得本月營收較去年同期月份大幅增加。"
"1131017","11309","4190","佐登-KY","生技醫療業","171271","200286","242783","-14.486783899024395","-29.455110118912774","1701434","2274816","-25.2056430058519","-"
"1131017","11309","4306","炎洲","塑膠工業","1291101","1445593","1076933","-10.68710210965327","19.88684532835376","12554916","9219204","36.18221269428467","-"
"1131017","11309","4414","如興","紡織纖維","1271156","1469693","1085047","-13.508739580306907","17.152160229003904","10821460","10710470","1.0362757189927239","-"
"1131017","11309","4426","利勤","紡織纖維","67684","88843","114837","-23.816170097812996","-41.060807927758475","735217","997804","-26.31649101426733","-"
"1131017","11309","4438","廣越","紡織纖維","2017626","2346703","2232541","-14.022950496931227","-9.626474944917025","13084473","13923764","-6.027759447804487","-"
"1131017","11309","4439","冠星-KY","紡織纖維","413392","434234","482386","-4.799716282004633","-14.302653891282086","4314168","4212801","2.4061663487071905","-"
"1131017","11309","4440","宜新實業","紡織纖維","104341","96189","76828","8.474981546746509","35.81116259696986","837098","746048","12.204308569957965","-"
"1131017","11309","4526","東台","電機機械","455984","448433","749164","1.6838635872025476","-39.13428835341794","4032582","5708256","-29.35527068162325","-"
"1131017","11309","4532","瑞智","電機機械","1565303","1574888","1194250","-0.6086147078395416","31.069960226083317","16071817","12444592","29.14699814987908","-"
"1131017","11309","4536","拓凱","運動休閒","871566","862435","648076","1.0587464562546742","34.48515297588555","6821501","7247192","-5.873875012556588","-"
"1131017","11309","4540","全球傳動","電機機械","172404","172148","176788","0.1487092501800776","-2.4798063216960426","1664495","2109136","-21.081665667837445","-"
"1131017","11309","4545","銘鈺","電子零組件業","210677","221990","138988","-5.096175503401054","51.57927303076524","1832036","1641468","11.60960798504753","主係本月份電子沖壓零組件營收較去年同期增加。"
"1131017","11309","4551","智伸科","汽車工業","729219","726184","544137","0.41793815341566326","34.01386047998941","5707405","5504495","3.6862600474702947","-"
"1131017","11309","4552","力達-KY","電機機械","321647","335262","563816","-4.061003036431209","-42.95177859443506","2679427","3585322","-25.266768228906635","-"
"1131017","11309","4555","氣立","電機機械","132029","128041","102528","3.114627345928257","28.773603308364546","1107833","1037301","6.799569266779845","-"
"1131017","11309","4557","永新-KY","汽車工業","372506","361445","291657","3.060216630469366","27.720575881943518","2750786","2340790","17.515283301791275","-"
"1131017","11309","4560","強信-KY","電機機械","142028","136860","105858","3.7761215841005407","34.16841429084245","1157528","908661","27.388321937444218","-"
"1131017","11309","4562","穎漢","電機機械","76153","69444","73298","9.661021830539715","3.895058528199951","560908","562973","-0.36680267082080315","-"
"1131017","11309","4564","元翎","電機機械","71381","98085","94473","-27.225365754192794","-24.442962539561567","766714","1016918","-24.604147040371004","-"
"1131017","11309","4566","時碩工業","電機機械","411492","440232","356366","-6.5283759472278255","15.468928012212164","3599350","3215082","11.952043524861885","-"
"1131017","11309","4569","六方科-KY","汽車工業","119101","145745","100291","-18.28124463961028","18.75542172278669","1071895","874165","22.61929956015169","-"
"1131017","11309","4571","鈞興-KY","電機機械","215533","265332","213718","-18.768561651063575","0.8492499461907748","2232875","1738002","28.473672642494083","-"
"1131017","11309","4572","駐龍","電機機械","72489","77558","78778","-6.535753887413291","-7.983193277310924","667934","627407","6.459443391610231","-"
"1131017","11309","4576","大銀微系統","電機機械","216868","207215","184097","4.658446541032261","17.800941894762","1634666","1622351","0.759083576858522","-"
"1131017","11309","4581","光隆精密-KY","汽車工業","93235","88536","105006","5.307445558868709","-11.20983562844028","827608","899437","-7.985995683966748","-"
"1131017","11309","4583","台灣精銳","電機機械","223820","265601","201638","-15.730738965591245","11.0009026076434","2227340","2004573","11.11294026209073","-"
"1131017","11309","4588","玖鼎電力","其他電子業","79337","74729","64842","6.166280828058719","22.354338237562075","744594","830646","-10.359647792200288","因按照合約規範，每月出貨數量依客戶通知出貨。"
"1131017","11309","4720","德淵","化學工業","304287","305858","274951","-0.5136370472572239","10.669537481223927","2699371","2435756","10.822717874861029","-"
"1131017","11309","4722","國精化","化學工業","318145","397247","293932","-19.91254811238348","8.237619585482356","3074563","2501324","22.91742293281478","-"
"1131017","11309","4736","泰博","生技醫療業","441740","375978","365428","17.490917021740632","20.88290990290837","3473731","3728464","-6.8321163889472984","-"
"1131017","11309","4737","華廣","生技醫療業","162080","166956","128176","-2.9205299599894583","26.45112969666708","1431530","1265910","13.083078575886121","-"
"1131017","11309","4739","康普","化學工業","326116","299970","382854","8.716204953828717","-14.819748520323675","3191091","4150512","-23.115726445315662","-"
"1131017","11309","4746","台耀","生技醫療業","365234","338086","385228","8.029909549641216","-5.190173092298587","3379500","3148129","7.349476466815687","-"
"1131017","11309","4755","三福化","化學工業","351865","454210","416795","-22.53252900640673","-15.578401852229513","3569182","3675576","-2.8946211423733312","-"
"1131017","11309","4763","材料-KY","化學工業","1501614","1466900","1216530","2.3664871497716273","23.434193977953687","11180493","7188867","55.5251056946804","年度累計增加主要由於絲束和醋片需求持續強勁，及調整售價，暨絲束產能擴增貢獻所致。"
"1131017","11309","4764","雙鍵","化學工業","270644","223704","198893","20.98308479061617","36.0751760997119","1943099","1666492","16.59815948711425","-"
"1131017","11309","4766","南寶","化學工業","1976467","2021020","1828163","-2.2044809056812897","8.112186933003239","16861085","15063781","11.931294009120286","-"
"1131017","11309","4770","上品","化學工業","610962","547198","457869","11.6528203684955","33.435982781101146","4840277","4403897","9.908951094905262","-"
"1131017","11309","4771","望隼","生技醫療業","259008","250319","271253","3.4711707860769656","-4.514235787253966","2240248","1765638","26.88036845604818","-"
"1131017","11309","4807","日成-KY","貿易百貨","201814","186903","129027","7.977935078623671","56.412223798119776","1215476","808790","50.283262651615374","隨著下半年進入本公司產業旺季，訂單量持續增長，2024年9月的合併營收較2023年同期增長約56.41%。"
"1131017","11309","4904","遠傳","通信網路業","9121101","7723411","8579190","18.096796868637444","6.316575341028699","75455266","67224022","12.244497956400169","-"
"1131017","11309","4906","正文","通信網路業","1640092","2114991","2019765","-22.45394897661503","-18.797879951380484","19545362","20235540","-3.410721927855644","-"
"1131017","11309","4912","聯德控股-KY","電子零組件業","507825","485280","531203","4.6457715133531154","-4.4009540608769155","4266843","3458301","23.37974629738707","-"
"1131017","11309","4915","致伸","電子零組件業","5367441","5622020","5511431","-4.528247853974194","-2.6125701292459254","45025321","46465647","-3.09976529542352","-"
"1131017","11309","4916","事欣科","電腦及週邊設備業","264983","328655","269465","-19.37350717317552","-1.6632957898057261","2762417","2527954","9.274812753713082","-"
"1131017","11309","4919","新唐","半導體業","2708378","2619553","3102813","3.390845690085293","-12.712174404322788","24652986","26878415","-8.27961395789149","-"
"1131017","11309","4927","泰鼎-KY","電子零組件業","987417","1100954","885161","-10.312601616416307","11.552248686962033","9378486","9543104","-1.7249942995486585","9月份自結數"
"1131017","11309","4930","燦星網","電器電纜","862377","886173","769465","-2.6852544593437173","12.074883198066189","6175715","5103314","21.01381572836788","-"
"1131017","11309","4934","太極","光電業","12139","16071","113743","-24.46643021591687","-89.32769489111418","342683","1990601","-82.78494786247973","本月營收較去年同月減少，主係市場需求減緩所致。"
